3,2,253,208
3,2,254,87
3,2,255,189
3,2,256,102
3,2,257,118
3,2,258,169
3,2,259,249
3,2,260,148
3,2,261,97
3,2,262,92
3,2,263,44
3,2,264,174
3,2,265,123
3,2,266,148
3,2,267,125
3,2,268,68
3,2,269,66
3,2,270,57
3,2,271,89
3,2,272,112
3,2,273,134
3,2,274,79
3,2,275,186
3,2,276,45
3,2,277,87
3,2,278,54
3,2,279,72
3,2,280,52
3,2,281,54
3,2,282,551
3,2,283,138
3,2,284,103
3,2,285,118
3,2,286,196
3,3,1,3
3,3,2,24
3,3,3,53
3,3,4,74
3,3,5,37
3,3,6,50
3,3,7,198
3,3,8,54
3,3,9,47
3,3,10,66
3,3,11,68
3,3,12,43
3,3,13,116
3,3,14,125
3,3,15,107
3,3,16,50
3,3,17,54
3,3,18,73
3,3,19,107
3,3,20,122
3,3,21,88
3,3,22,50
3,3,23,81
3,3,24,65
3,3,25,53
3,3,26,92
3,3,27,86
3,3,28,113
3,3,29,79
3,3,30,96
3,3,31,62
3,3,32,47
3,3,33,48
3,3,34,27
3,3,35,66
3,3,36,109
3,3,37,138
3,3,38,52
3,3,39,92
3,3,40,63
3,3,41,80
3,3,42,60
3,3,43,37
3,3,44,81
3,3,45,91
3,3,46,33
3,3,47,79
3,3,48,35
3,3,49,187
3,3,50,80
3,3,51,34
3,3,52,86
3,3,53,46
3,3,54,30
3,3,55,132
3,3,56,60
3,3,57,59
3,3,58,32
3,3,59,47
3,3,60,25
3,3,61,114
3,3,62,54
3,3,63,28
3,3,64,129
3,3,65,70
3,3,66,75
3,3,67,61
3,3,68,66
3,3,69,54
3,3,70,39
3,3,71,52
3,3,72,79
3,3,73,115
3,3,74,34
3,3,75,144
3,3,76,36
3,3,77,116
3,3,78,120
3,3,79,120
3,3,80,67
3,3,81,146
3,3,82,29
3,3,83,62
3,3,84,126
3,3,85,52
3,3,86,83
3,3,87,47
3,3,88,37
3,3,89,43
3,3,90,62
3,3,91,91
4,3,92,56
4,3,93,99
4,3,94,44
4,3,95,47
4,3,96,42
4,3,97,99
4,3,98,50
4,3,99,77
4,3,100,69
4,3,101,74
4,3,102,54
4,3,103,157
4,3,104,70
4,3,105,65
4,3,106,81
4,3,107,43
4,3,108,49
4,3,109,44
4,3,110,113
4,3,111,48
4,3,112,152
4,3,113,59
4,3,114,84
4,3,115,40
4,3,116,77
4,3,117,98
4,3,118,125
4,3,119,127
4,3,120,88
4,3,121,49
4,3,122,57
4,3,123,47
4,3,124,60
4,3,125,69
4,3,126,68
4,3,127,43
4,3,128,45
4,3,129,61
4,3,130,62
4,3,131,27
4,3,132,29
4,3,133,55
4,3,134,71
4,3,135,104
4,3,136,70
4,3,137,54
4,3,138,29
4,3,139,41
4,3,140,105
4,3,141,33
4,3,142,60
4,3,143,51
4,3,144,107
4,3,145,99
4,3,146,88
4,3,147,87
4,3,148,50
4,3,149,64
4,3,150,26
4,3,151,84
4,3,152,166
4,3,153,106
4,3,154,291
4,3,155,89
4,3,156,157
4,3,157,53
4,3,158,28
4,3,159,121
4,3,160,75
4,3,161,68
4,3,162,53
4,3,163,32
4,3,164,107
4,3,165,73
4,3,166,47
4,3,167,151
4,3,168,74
4,3,169,54
4,3,170,78
4,3,171,47
4,3,172,69
4,3,173,77
4,3,174,64
4,3,175,54
4,3,176,87
4,3,177,53
4,3,178,74
4,3,179,146
4,3,180,122
4,3,181,95
4,3,182,37
4,3,183,120
4,3,184,55
4,3,185,99
4,3,186,108
4,3,187,99
4,3,188,86
4,3,189,38
4,3,190,57
4,3,191,100
4,3,192,45
4,3,193,95
4,3,194,58
4,3,195,188
4,3,196,29
4,3,197,30
4,3,198,85
4,3,199,121
4,3,200,57
4,4,1,125
4,4,2,82
4,4,3,115
4,4,4,58
4,4,5,79
4,4,6,186
4,4,7,91
4,4,8,71
4,4,9,71
4,4,10,63
4,4,11,271
4,4,12,299
4,4,13,79
4,4,14,55
4,4,15,107
4,4,16,70
4,4,17,90
4,4,18,106
4,4,19,157
4,4,20,83
4,4,21,49
4,4,22,63
4,4,23,265
5,4,24,185
5,4,25,264
5,4,26,61
5,4,27,60
5,4,28,34
5,4,29,99
5,4,30,53
5,4,31,56
5,4,32,108
5,4,33,88
5,4,34,192
5,4,35,92
5,4,36,158
5,4,37,78
5,4,38,85
5,4,39,68
5,4,40,55
5,4,41,43
5,4,42,61
5,4,43,205
5,4,44,64
5,4,45,44
5,4,46,177
5,4,47,121
5,4,48,69
5,4,49,54
5,4,50,40
5,4,51,94
5,4,52,43
5,4,53,37
5,4,54,80
5,4,55,38
5,4,56,95
5,4,57,100
5,4,58,102
5,4,59,132
5,4,60,125
5,4,61,65
5,4,62,73
5,4,63,65
5,4,64,105
5,4,65,77
5,4,66,107
5,4,67,27
5,4,68,21
5,4,69,92
5,4,70,28
5,4,71,49
5,4,72,63
5,4,73,75
5,4,74,93
5,4,75,139
5,4,76,98
5,4,77,204
5,4,78,143
5,4,79,73
5,4,80,49
5,4,81,101
5,4,82,56
5,4,83,135
5,4,84,87
5,4,85,77
5,4,86,57
5,4,87,61
5,4,88,88
5,4,89,128
5,4,90,168
5,4,91,162
5,4,92,237
5,4,93,70
5,4,94,170
5,4,95,172
5,4,96,37
5,4,97,128
5,4,98,64
5,4,99,40
5,4,100,122
5,4,101,96
5,4,102,281
5,4,103,106
5,4,104,94
5,4,105,67
5,4,106,30
5,4,107,54
5,4,108,82
5,4,109,79
5,4,110,50
5,4,111,46
5,4,112,54
5,4,113,135
5,4,114,97
5,4,115,81
5,4,116,67
5,4,117,43
5,4,118,36
5,4,119,109
5,4,120,35
5,4,121,32
5,4,122,95
5,4,123,72
5,4,124,66
5,4,125,73
5,4,126,45
5,4,127,178
5,4,128,126
5,4,129,102
5,4,130,43
5,4,131,129
5,4,132,40
5,4,133,49
5,4,134,62
5,4,135,163
5,4,136,130
5,4,137,78
5,4,138,28
5,4,139,71
5,4,140,137
5,4,141,161
5,4,142,91
5,4,143,58
5,4,144,85
5,4,145,45
5,4,146,92
5,4,147,48
6,4,148,53
6,4,149,49
6,4,150,100
6,4,151,43
6,4,152,78
6,4,153,162
6,4,154,90
6,4,155,103
6,4,156,31
6,4,157,128
6,4,158,32
6,4,159,57
6,4,160,60
6,4,161,73
6,4,162,136
6,4,163,131
6,4,164,58
6,4,165,66
6,4,166,61
6,4,167,43
6,4,168,50
6,4,169,44
6,4,170,99
6,4,171,216
6,4,172,87
6,4,173,129
6,4,174,50
6,4,175,73
6,4,176,191
6,5,1,97
6,5,2,242
6,5,3,278
6,5,4,137
6,5,5,201
6,5,6,281
6,5,7,86
6,5,8,117
6,5,9,47
6,5,10,40
6,5,11,107
6,5,12,207
6,5,13,141
6,5,14,119
6,5,15,92
6,5,16,80
6,5,17,157
6,5,18,134
6,5,19,107
6,5,20,92
6,5,21,70
6,5,22,75
6,5,23,100
6,5,24,69
6,5,25,52
6,5,26,62
6,5,27,99
6,5,28,64
6,5,29,56
6,5,30,38
6,5,31,106
6,5,32,162
6,5,33,140
6,5,34,52
6,5,35,68
6,5,36,88
6,5,37,49
6,5,38,64
6,5,39,49
6,5,40,71
6,5,41,281
6,5,42,113
6,5,43,68
6,5,44,195
6,5,45,140
6,5,46,117
6,5,47,66
6,5,48,228
6,5,49,136
6,5,50,45
6,5,51,104
6,5,52,116
6,5,53,80
6,5,54,158
6,5,55,68
6,5,56,48
6,5,57,109
6,5,58,54
6,5,59,77
6,5,60,110
6,5,61,68
6,5,62,63
6,5,63,67
6,5,64,218
6,5,65,62
6,5,66,104
6,5,67,94
6,5,68,129
6,5,69,92
6,5,70,89
6,5,71,78
6,5,72,139
6,5,73,96
6,5,74,40
6,5,75,98
6,5,76,58
6,5,77,90
6,5,78,71
6,5,79,42
6,5,80,78
6,5,81,70
6,5,82,128
7,5,83,89
7,5,84,63
7,5,85,67
7,5,86,40
7,5,87,69
7,5,88,52
7,5,89,205
7,5,90,82
7,5,91,92
7,5,92,72
7,5,93,116
7,5,94,104
7,5,95,196
7,5,96,86
7,5,97,119
7,5,98,37
7,5,99,45
7,5,100,73
7,5,101,100
7,5,102,34
7,5,103,85
7,5,104,100
7,5,105,86
7,5,106,213
7,5,107,128
7,5,108,99
7,5,109,59
7,5,110,280
7,5,111,61
7,5,112,86
7,5,113,66
7,5,114,97
7,5,115,70
7,5,116,153
7,5,117,108
7,5,118,47
7,5,119,102
7,5,120,42
7,6,1,69
7,6,2,49
7,6,3,52
7,6,4,42
7,6,5,53
7,6,6,138
7,6,7,66
7,6,8,53
7,6,9,44
7,6,10,56
7,6,11,41
7,6,12,100
7,6,13,37
7,6,14,92
7,6,15,29
7,6,16,36
7,6,17,56
7,6,18,32
7,6,19,137
7,6,20,68
7,6,21,54
7,6,22,57
7,6,23,43
7,6,24,41
7,6,25,133
7,6,26,47
7,6,27,68
7,6,28,60
7,6,29,39
7,6,30,76
7,6,31,111
7,6,32,60
7,6,33,66
7,6,34,90
7,6,35,114
7,6,36,50
7,6,37,67
7,6,38,82
7,6,39,71
7,6,40,62
7,6,41,46
7,6,42,57
7,6,43,63
7,6,44,79
7,6,45,42
7,6,46,90
7,6,47,56
7,6,48,64
7,6,49,43
7,6,50,103
7,6,51,65
7,6,52,105
7,6,53,71
7,6,54,108
7,6,55,35
7,6,56,74
7,6,57,77
7,6,58,59
7,6,59,113
7,6,60,95
7,6,61,71
7,6,62,48
7,6,63,73
7,6,64,36
7,6,65,105
7,6,66,32
7,6,67,21
7,6,68,103
7,6,69,47
7,6,70,175
7,6,71,160
7,6,72,38
7,6,73,106
7,6,74,58
7,6,75,50
7,6,76,54
7,6,77,69
7,6,78,65
7,6,79,53
7,6,80,92
7,6,81,93
7,6,82,52
7,6,83,58
7,6,84,100
7,6,85,34
7,6,86,44
7,6,87,56
7,6,88,59
7,6,89,81
7,6,90,66
7,6,91,171
7,6,92,102
7,6,93,202
7,6,94,128
7,6,95,69
7,6,96,62
7,6,97,69
7,6,98,59
7,6,99,187
7,6,100,68
7,6,101,65
7,6,102,53
7,6,103,43
7,6,104,59
7,6,105,44
7,6,106,44
7,6,107,53
7,6,108,103
7,6,109,90
7,6,110,60
8,6,111,100
8,6,112,95
8,6,113,62
8,6,114,105
8,6,115,48
8,6,116,63
8,6,117,39
8,6,118,40
8,6,119,116
8,6,120,59
8,6,121,96
8,6,122,100
8,6,123,69
8,6,124,118
8,6,125,110
8,6,126,41
8,6,127,41
8,6,128,151
8,6,129,38
8,6,130,134
8,6,131,38
8,6,132,37
8,6,133,71
8,6,134,27
8,6,135,75
8,6,136,128
8,6,137,96
8,6,138,117
8,6,139,95
8,6,140,83
8,6,141,145
8,6,142,70
8,6,143,106
8,6,144,167
8,6,145,128
8,6,146,122
8,6,147,51
8,6,148,142
8,6,149,36
8,6,150,118
8,6,151,180
8,6,152,149
8,6,153,75
8,6,154,75
8,6,155,44
8,6,156,61
8,6,157,144
8,6,158,138
8,6,159,77
8,6,160,64
8,6,161,66
8,6,162,39
8,6,163,32
8,6,164,104
8,6,165,86
8,7,1,4
8,7,2,50
8,7,3,57
8,7,4,43
8,7,5,46
8,7,6,36
8,7,7,27
8,7,8,45
8,7,9,56
8,7,10,48
8,7,11,73
8,7,12,57
8,7,13,50
8,7,14,21
8,7,15,16
8,7,16,36
8,7,17,66
8,7,18,54
8,7,19,70
8,7,20,105
8,7,21,26
8,7,22,130
8,7,23,54
8,7,24,48
8,7,25,34
8,7,26,83
8,7,27,138
8,7,28,94
8,7,29,69
8,7,30,78
8,7,31,64
8,7,32,111
8,7,33,110
8,7,34,47
8,7,35,74
8,7,36,58
8,7,37,157
8,7,38,161
8,7,39,62
8,7,40,104
8,7,41,42
8,7,42,70
8,7,43,150
8,7,44,110
8,7,45,48
8,7,46,87
8,7,47,62
8,7,48,72
8,7,49,68
8,7,50,87
8,7,51,95
8,7,52,45
8,7,53,146
8,7,54,145
8,7,55,35
8,7,56,65
8,7,57,123
8,7,58,72
8,7,59,76
8,7,60,32
8,7,61,39
8,7,62,44
8,7,63,59
8,7,64,71
8,7,65,57
8,7,66,58
8,7,67,39
8,7,68,30
8,7,69,113
8,7,70,71
8,7,71,107
8,7,72,66
8,7,73,132
8,7,74,113
8,7,75,96
8,7,76,37
8,7,77,66
8,7,78,33
8,7,79,63
8,7,80,53
8,7,81,46
8,7,82,54
8,7,83,36
8,7,84,40
8,7,85,156
8,7,86,107
8,7,87,83
9,7,88,93
9,7,89,159
9,7,90,53
9,7,91,33
9,7,92,59
9,7,93,64
9,7,94,59
9,7,95,82
9,7,96,85
9,7,97,40
9,7,98,38
9,7,99,44
9,7,100,79
9,7,101,102
9,7,102,41
9,7,103,71
9,7,104,34
9,7,105,65
9,7,106,36
9,7,107,24
9,7,108,26
9,7,109,32
9,7,110,30
9,7,111,34
9,7,112,16
9,7,113,46
9,7,114,22
9,7,115,40
9,7,116,55
9,7,117,41
9,7,118,25
9,7,119,25
9,7,120,17
9,7,121,20
9,7,122,12
9,7,123,77
9,7,124,41
9,7,125,22
9,7,126,66
9,7,127,100
9,7,128,76
9,7,129,88
9,7,130,47
9,7,131,94
9,7,132,47
9,7,133,80
9,7,134,90
9,7,135,43
9,7,136,60
9,7,137,139
9,7,138,99
9,7,139,36
9,7,140,40
9,7,141,85
9,7,142,109
9,7,143,165
9,7,144,65
9,7,145,89
9,7,146,153
9,7,147,63
9,7,148,89
9,7,149,74
9,7,150,172
9,7,151,46
9,7,152,69
9,7,153,59
9,7,154,63
9,7,155,170
9,7,156,129
9,7,157,222
9,7,158,141
9,7,159,32
9,7,160,200
9,7,161,93
9,7,162,73
9,7,163,118
9,7,164,81
9,7,165,79
9,7,166,41
9,7,167,80
9,7,168,77
9,7,169,172
9,7,170,52
9,7,171,79
9,7,172,104
9,7,173,64
9,7,174,27
9,7,175,64
9,7,176,132
9,7,177,47
9,7,178,42
9,7,179,122
9,7,180,69
9,7,181,31
9,7,182,40
9,7,183,18
9,7,184,40
9,7,185,88
9,7,186,40
9,7,187,153
9,7,188,104
9,7,189,125
9,7,190,55
9,7,191,28
9,7,192,33
9,7,193,56
9,7,194,64
9,7,195,99
9,7,196,39
9,7,197,47
9,7,198,52
9,7,199,32
9,7,200,44
9,7,201,50
9,7,202,31
9,7,203,89
9,7,204,41
9,7,205,69
9,7,206,48
9,8,1,89
9,8,2,82
9,8,3,34
9,8,4,47
9,8,5,47
9,8,6,51
9,8,7,101
9,8,8,33
9,8,9,52
9,8,10,67
9,8,11,99
9,8,12,103
9,8,13,58
9,8,14,30
9,8,15,54
9,8,16,81
9,8,17,86
9,8,18,26
9,8,19,97
9,8,20,54
9,8,21,36
9,8,22,39
9,8,23,49
9,8,24,95
9,8,25,58
9,8,26,95
9,8,27,61
9,8,28,48
9,8,29,82
9,8,30,74
9,8,31,69
9,8,32,72
9,8,33,52
9,8,34,93
9,8,35,58
9,8,36,98
9,8,37,81
9,8,38,59
9,8,39,66
9,8,40,46
10,8,41,150
10,8,42,149
10,8,43,88
10,8,44,88
10,8,45,61
10,8,46,67
10,8,47,76
10,8,48,140
10,8,49,74
10,8,50,67
10,8,51,37
10,8,52,74
10,8,53,68
10,8,54,82
10,8,55,38
10,8,56,44
10,8,57,43
10,8,58,55
10,8,59,35
10,8,60,134
10,8,61,50
10,8,62,53
10,8,63,76
10,8,64,37
10,8,65,114
10,8,66,106
10,8,67,78
10,8,68,39
10,8,69,46
10,8,70,94
10,8,71,54
10,8,72,209
10,8,73,57
10,8,74,85
10,8,75,96
10,9,1,41
10,9,2,64
10,9,3,135
10,9,4,98
10,9,5,133
10,9,6,74
10,9,7,105
10,9,8,77
10,9,9,56
10,9,10,39
10,9,11,68
10,9,12,79
10,9,13,93
10,9,14,59
10,9,15,45
10,9,16,102
10,9,17,83
10,9,18,99
10,9,19,110
10,9,20,80
10,9,21,44
10,9,22,31
10,9,23,97
10,9,24,170
10,9,25,96
10,9,26,83
10,9,27,40
10,9,28,113
10,9,29,123
10,9,30,107
10,9,31,102
10,9,32,64
10,9,33,60
10,9,34,139
10,9,35,84
10,9,36,160
10,9,37,134
10,9,38,122
10,9,39,70
10,9,40,176
10,9,41,71
10,9,42,113
10,9,43,52
10,9,44,77
10,9,45,70
10,9,46,71
10,9,47,86
10,9,48,64
10,9,49,63
10,9,50,65
10,9,51,56
10,9,52,93
10,9,53,47
10,9,54,95
10,9,55,81
10,9,56,45
10,9,57,44
10,9,58,62
10,9,59,82
10,9,60,118
10,9,61,114
10,9,62,55
10,9,63,64
10,9,64,73
10,9,65,64
10,9,66,67
10,9,67,105
10,9,68,79
10,9,69,168
10,9,70,125
10,9,71,132
10,9,72,107
10,9,73,62
10,9,74,190
10,9,75,52
10,9,76,37
10,9,77,67
10,9,78,47
10,9,79,93
10,9,80,103
10,9,81,118
10,9,82,43
10,9,83,112
10,9,84,71
10,9,85,74
10,9,86,83
10,9,87,46
10,9,88,76
10,9,89,56
10,9,90,80
10,9,91,103
10,9,92,90
10,9,93,86
11,9,94,132
11,9,95,88
11,9,96,59
11,9,97,69
11,9,98,71
11,9,99,113
11,9,100,128
11,9,101,99
11,9,102,74
11,9,103,65
11,9,104,67
11,9,105,85
11,9,106,54
11,9,107,117
11,9,108,86
11,9,109,101
11,9,110,61
11,9,111,174
11,9,112,109
11,9,113,84
11,9,114,88
11,9,115,61
11,9,116,61
11,9,117,109
11,9,118,127
11,9,119,41
11,9,120,199
11,9,121,77
11,9,122,102
11,9,123,78
11,9,124,82
11,9,125,54
11,9,126,56
11,9,127,79
11,9,128,60
11,9,129,54
11,10,1,22
11,10,2,99
11,10,3,113
11,10,4,126
11,10,5,101
11,10,6,62
11,10,7,71
11,10,8,30
11,10,9,74
11,10,10,66
11,10,11,86
11,10,12,104
11,10,13,87
11,10,14,42
11,10,15,138
11,10,16,65
11,10,17,54
11,10,18,123
11,10,19,71
11,10,20,68
11,10,21,84
11,10,22,166
11,10,23,113
11,10,24,198
11,10,25,45
11,10,26,72
11,10,27,118
11,10,28,89
11,10,29,46
11,10,30,63
11,10,31,114
11,10,32,48
11,10,33,39
11,10,34,63
11,10,35,97
11,10,36,60
11,10,37,83
11,10,38,66
11,10,39,81
11,10,40,45
11,10,41,60
11,10,42,47
11,10,43,45
11,10,44,42
11,10,45,87
11,10,46,63
11,10,47,49
11,10,48,30
11,10,49,81
11,10,50,53
11,10,51,39
11,10,52,52
11,10,53,43
11,10,54,84
11,10,55,58
11,10,56,22
11,10,57,63
11,10,58,44
11,10,59,73
11,10,60,76
11,10,61,141
11,10,62,36
11,10,63,21
11,10,64,65
11,10,65,42
11,10,66,90
11,10,67,61
11,10,68,96
11,10,69,35
11,10,70,59
11,10,71,136
11,10,72,60
11,10,73,87
11,10,74,93
11,10,75,69
11,10,76,38
11,10,77,48
11,10,78,77
11,10,79,26
11,10,80,39
11,10,81,64
11,10,82,33
11,10,83,85
11,10,84,52
11,10,85,48
11,10,86,26
11,10,87,84
11,10,88,131
11,10,89,51
11,10,90,118
11,10,91,28
11,10,92,61
11,10,93,109
11,10,94,85
11,10,95,44
11,10,96,30
11,10,97,33
11,10,98,94
11,10,99,60
11,10,100,53
11,10,101,60
11,10,102,64
11,10,103,45
11,10,104,100
11,10,105,38
11,10,106,55
11,10,107,85
11,10,108,87
11,10,109,45
11,11,1,36
11,11,2,35
11,11,3,98
11,11,4,28
11,11,5,85
12,11,6,64
12,11,7,127
12,11,8,93
12,11,9,47
12,11,10,56
12,11,11,48
12,11,12,95
12,11,13,75
12,11,14,65
12,11,15,62
12,11,16,65
12,11,17,146
12,11,18,100
12,11,19,50
12,11,20,100
12,11,21,41
12,11,22,27
12,11,23,67
12,11,24,61
12,11,25,35
12,11,26,40
12,11,27,113
12,11,28,81
12,11,29,93
12,11,30,38
12,11,31,123
12,11,32,59
12,11,33,38
12,11,34,66
12,11,35,52
12,11,36,58
12,11,37,55
12,11,38,73
12,11,39,42
12,11,40,94
12,11,41,48
12,11,42,73
12,11,43,86
12,11,44,84
12,11,45,56
12,11,46,76
12,11,47,63
12,11,48,72
12,11,49,75
12,11,50,63
12,11,51,52
12,11,52,82
12,11,53,61
12,11,54,65
12,11,55,28
12,11,56,65
12,11,57,81
12,11,58,61
12,11,59,50
12,11,60,68
12,11,61,111
12,11,62,83
12,11,63,85
12,11,64,70
12,11,65,47
12,11,66,73
12,11,67,41
12,11,68,44
12,11,69,63
12,11,70,68
12,11,71,48
12,11,72,48
12,11,73,60
12,11,74,48
12,11,75,22
12,11,76,54
12,11,77,48
12,11,78,109
12,11,79,43
12,11,80,30
12,11,81,118
12,11,82,57
12,11,83,31
12,11,84,110
12,11,85,74
12,11,86,42
12,11,87,82
12,11,88,137
12,11,89,78
12,11,90,37
12,11,91,79
12,11,92,65
12,11,93,82
12,11,94,86
12,11,95,37
12,11,96,31
12,11,97,44
12,11,98,46
12,11,99,42
12,11,100,36
12,11,101,94
12,11,102,44
12,11,103,57
12,11,104,20
12,11,105,36
12,11,106,37
12,11,107,57
12,11,108,75
12,11,109,77
12,11,110,72
12,11,111,43
12,11,112,46
12,11,113,66
12,11,114,68
12,11,115,29
12,11,116,111
12,11,117,35
12,11,118,42
12,11,119,61
12,11,120,69
12,11,121,41
12,11,122,18
12,11,123,73
12,12,1,22
12,12,2,31
12,12,3,64
12,12,4,63
12,12,5,63
12,12,6,106
12,12,7,30
12,12,8,57
12,12,9,59
12,12,10,68
12,12,11,43
12,12,12,34
12,12,13,54
12,12,14,38
12,12,15,76
12,12,16,20
12,12,17,80
12,12,18,73
12,12,19,77
12,12,20,42
12,12,21,138
12,12,22,43
12,12,23,91
12,12,24,76
12,12,25,89
12,12,26,68
12,12,27,36
12,12,28,43
12,12,29,42
12,12,30,73
12,12,31,131
12,12,32,84
12,12,33,68
12,12,34,41
12,12,35,38
12,12,36,115
12,12,37,112
12,12,38,104
12,12,39,46
12,12,40,127
12,12,41,86
12,12,42,70
12,12,43,105
12,12,44,41
12,12,45,50
12,12,46,96
12,12,47,57
12,12,48,53
12,12,49,39
12,12,50,92
12,12,51,110
12,12,52,47
13,12,53,54
13,12,54,61
13,12,55,33
13,12,56,72
13,12,57,35
13,12,58,39
13,12,59,72
13,12,60,35
13,12,61,29
13,12,62,74
13,12,63,71
13,12,64,66
13,12,65,114
13,12,66,88
13,12,67,111
13,12,68,110
13,12,69,62
13,12,70,65
13,12,71,27
13,12,72,44
13,12,73,48
13,12,74,25
13,12,75,45
13,12,76,123
13,12,77,84
13,12,78,63
13,12,79,50
13,12,80,139
13,12,81,72
13,12,82,53
13,12,83,70
13,12,84,51
13,12,85,49
13,12,86,47
13,12,87,81
13,12,88,101
13,12,89,39
13,12,90,84
13,12,91,39
13,12,92,46
13,12,93,56
13,12,94,47
13,12,95,27
13,12,96,72
13,12,97,39
13,12,98,35
13,12,99,55
13,12,100,169
13,12,101,105
13,12,102,57
13,12,103,26
13,12,104,36
13,12,105,49
13,12,106,30
13,12,107,59
13,12,108,67
13,12,109,123
13,12,110,79
13,12,111,94
13,13,1,60
13,13,2,115
13,13,3,101
13,13,4,111
13,13,5,112
13,13,6,90
13,13,7,56
13,13,8,58
13,13,9,30
13,13,10,54
13,13,11,121
13,13,12,42
13,13,13,86
13,13,14,107
13,13,15,55
13,13,16,188
13,13,17,182
13,13,18,118
13,13,19,59
13,13,20,34
13,13,21,54
13,13,22,101
13,13,23,72
13,13,24,30
13,13,25,94
13,13,26,74
13,13,27,67
13,13,28,52
13,13,29,38
13,13,30,106
13,13,31,193
13,13,32,55
13,13,33,139
13,13,34,53
13,13,35,89
13,13,36,101
13,13,37,74
13,13,38,82
13,13,39,32
13,13,40,58
13,13,41,68
13,13,42,71
13,13,43,64
13,14,1,72
13,14,2,54
13,14,3,76
13,14,4,75
13,14,5,86
13,14,6,117
13,14,7,48
13,14,8,50
13,14,9,157
13,14,10,143
13,14,11,112
13,14,12,78
13,14,13,78
13,14,14,43
13,14,15,23
13,14,16,25
13,14,17,62
13,14,18,90
13,14,19,56
13,14,20,18
13,14,21,138
13,14,22,187
13,14,23,83
13,14,24,59
13,14,25,55
13,14,26,49
13,14,27,84
13,14,28,50
13,14,29,21
13,14,30,53
13,14,31,86
13,14,32,107
