12, ش, 42 
12, س, 166 
12, ي, 539 
12, ب, 269 
12, ل, 809 
12, ا, 1385 
12, ت, 229 
12, ن, 632 
12, م, 488 
12, ك, 219 
12, ط, 19 
12, ئ, 23 
12, ء, 29 
12, ؤ, 17 
12, ر, 255 
12, ى, 46 
12, و, 475 
12, ز, 34 
12, ظ, 14 
12, ض, 32 
13, ذ, 47 
13, ص, 20 
13, ث, 16 
13, ق, 87 
13, ف, 81 
13, غ, 15 
13, ع, 99 
13, ه, 200 
13, خ, 23 
13, ح, 42 
13, ج, 35 
13, د, 77 
13, ش, 22 
13, س, 70 
13, ي, 230 
13, ب, 151 
13, ل, 478 
13, ا, 625 
13, ت, 94 
13, ن, 229 
13, م, 257 
13, ك, 104 
13, ط, 12 
13, ئ, 22 
13, ء, 27 
13, ؤ, 2 
13, ر, 135 
13, ى, 23 
13, و, 272 
13, ز, 21 
13, ظ, 6 
13, ض, 24 
14, ذ, 53 
14, ص, 24 
14, ث, 17 
14, ق, 57 
14, ف, 83 
14, غ, 13 
14, ع, 95 
14, ه, 159 
14, خ, 31 
14, ح, 33 
14, ج, 34 
14, د, 73 
14, ش, 25 
14, س, 76 
14, ي, 231 
14, ب, 134 
14, ل, 449 
14, ا, 615 
14, ت, 113 
14, ن, 277 
14, م, 303 
14, ك, 113 
14, ط, 11 
14, ئ, 10 
14, ء, 22 
14, ؤ, 7 
14, ر, 158 
14, ى, 26 
14, و, 244 
14, ز, 21 
14, ظ, 11 
14, ض, 22 
15, ذ, 22 
15, ص, 23 
15, ث, 4 
15, ق, 83 
15, ف, 64 
15, غ, 8 
15, ع, 80 
15, ه, 114 
15, خ, 24 
15, ح, 42 
15, ج, 43 
15, د, 41 
15, ش, 16 
15, س, 66 
15, ي, 194 
15, ب, 100 
15, ل, 320 
15, ا, 527 
15, ت, 73 
15, ن, 319 
15, م, 254 
15, ك, 85 
15, ط, 11 
15, ئ, 8 
15, ء, 13 
15, ؤ, 9 
15, ر, 94 
15, ى, 12 
15, و, 192 
15, ز, 19 
15, ظ, 9 
15, ض, 14 
16, ذ, 122 
16, ص, 33 
16, ث, 45 
16, ق, 131 
16, ف, 193 
16, غ, 23 
16, ع, 230 
16, ه, 444 
16, خ, 72 
16, ح, 89 
16, ج, 71 
16, د, 123 
16, ش, 64 
16, س, 138 
16, ي, 504 
16, ب, 269 
16, ل, 986 
16, ا, 1294 
16, ت, 239 
16, ن, 643 
16, م, 685 
16, ك, 263 
16, ط, 25 
16, ئ, 26 
16, ء, 38 
16, ؤ, 20 
16, ر, 287 
16, ى, 64 
16, و, 612 
16, ز, 45 
16, ظ, 22 
16, ض, 32 
17, ذ, 87 
17, ص, 31 
17, ث, 27 
17, ق, 155 
17, ف, 168 
17, غ, 21 
17, ع, 187 
17, ه, 278 
17, خ, 61 
17, ح, 88 
17, ج, 85 
17, د, 143 
17, ش, 42 
17, س, 147 
17, ي, 401 
17, ب, 258 
17, ل, 748 
17, ا, 1246 
17, ت, 202 
17, ن, 530 
17, م, 441 
17, ك, 258 
17, ط, 29 
17, ئ, 25 
17, ء, 26 
17, ؤ, 23 
17, ر, 299 
17, ى, 59 
17, و, 480 
17, ز, 38 
17, ظ, 16 
17, ض, 44 
18, ذ, 106 
18, ص, 45 
18, ث, 41 
18, ق, 151 
18, ف, 174 
18, غ, 36 
18, ع, 206 
18, ه, 364 
18, خ, 49 
18, ح, 105 
18, ج, 89 
18, د, 170 
18, ش, 47 
18, س, 123 
18, ي, 395 
18, ب, 271 
18, ل, 659 
18, ا, 1201 
18, ت, 225 
18, ن, 508 
18, م, 490 
18, ك, 173 
18, ط, 39 
18, ئ, 32 
18, ء, 29 
18, ؤ, 11 
18, ر, 275 
18, ى, 54 
18, و, 403 
18, ز, 33 
18, ظ, 17 
18, ض, 31 
19, ذ, 54 
19, ص, 26 
19, ث, 19 
19, ق, 86 
19, ف, 75 
19, غ, 16 
19, ع, 117 
19, ه, 175 
19, خ, 31 
19, ح, 63 
19, ج, 42 
19, د, 98 
19, ش, 35 
19, س, 65 
19, ي, 312 
19, ب, 154 
19, ل, 385 
19, ا, 748 
19, ت, 142 
19, ن, 340 
19, م, 287 
19, ك, 137 
19, ط, 13 
19, ئ, 16 
19, ء, 5 
19, ؤ, 2 
19, ر, 167 
19, ى, 22 
19, و, 262 
19, ز, 19 
19, ظ, 5 
19, ض, 17 
20, ذ, 65 
20, ص, 35 
20, ث, 23 
20, ق, 162 
20, ف, 184 
20, غ, 17 
20, ع, 172 
20, ه, 250 
20, خ, 59 
20, ح, 75 
20, ج, 63 
20, د, 103 
20, ش, 32 
20, س, 119 
20, ي, 362 
20, ب, 179 
20, ل, 584 
20, ا, 972 
20, ت, 184 
20, ن, 398 
20, م, 376 
20, ك, 180 
20, ط, 28 
20, ئ, 12 
20, ء, 13 
20, ؤ, 6 
20, ر, 210 
20, ى, 126 
20, و, 340 
20, ز, 30 
20, ظ, 5 
20, ض, 35 
21, ذ, 76 
21, ص, 32 
21, ث, 13 
21, ق, 105 
21, ف, 145 
21, غ, 14 
21, ع, 150 
21, ه, 298 
21, خ, 34 
21, ح, 75 
21, ج, 54 
21, د, 97 
21, ش, 29 
21, س, 99 
21, ي, 294 
21, ب, 161 
21, ل, 541 
21, ا, 935 
21, ت, 157 
21, ن, 511 
21, م, 397 
21, ك, 156 
21, ط, 17 
21, ئ, 10 
21, ء, 19 
21, ؤ, 11 
21, ر, 188 
21, ى, 30 
21, و, 386 
21, ز, 17 
21, ظ, 17 
21, ض, 26 
22, ذ, 89 
22, ص, 43 
22, ث, 27 
22, ق, 98 
22, ف, 142 
22, غ, 14 
22, ع, 164 
22, ه, 321 
22, خ, 40 
22, ح, 57 
22, ج, 55 
22, د, 96 
22, ش, 34 
22, س, 94 
22, ي, 406 
22, ب, 178 
22, ل, 689 
22, ا, 905 
22, ت, 134 
22, ن, 388 
22, م, 421 
22, ك, 154 
22, ط, 30 
22, ئ, 18 
22, ء, 15 
22, ؤ, 6 
22, ر, 202 
22, ى, 49 
22, و, 379 
22, ز, 26 
22, ظ, 13 
22, ض, 27 
23, ذ, 72 
23, ص, 20 
23, ث, 31 
23, ق, 109 
23, ف, 135 
23, غ, 18 
23, ع, 129 
23, ه, 245 
23, خ, 49 
23, ح, 61 
23, ج, 39 
23, د, 60 
23, ش, 29 
23, س, 66 
23, ي, 245 
23, ب, 166 
23, ل, 468 
23, ا, 789 
23, ت, 148 
23, ن, 427 
23, م, 383 
23, ك, 130 
23, ط, 17 
23, ئ, 18 
23, ء, 16 
23, ؤ, 9 
23, ر, 181 
23, ى, 30 
23, و, 343 
23, ز, 17 
23, ظ, 13 
23, ض, 20 
24, ذ, 85 
24, ص, 33 
24, ث, 20 
24, ق, 61 
24, ف, 132 
24, غ, 27 
24, ع, 179 
24, ه, 352 
24, خ, 47 
24, ح, 83 
24, ج, 58 
24, د, 88 
24, ش, 44 
24, س, 89 
24, ي, 427 
24, ب, 208 
24, ل, 719 
24, ا, 964 
24, ت, 199 
24, ن, 434 
24, م, 480 
24, ك, 180 
24, ط, 24 
24, ئ, 25 
24, ء, 30 
24, ؤ, 21 
24, ر, 174 
24, ى, 37 
24, و, 448 
24, ز, 33 
24, ظ, 17 
24, ض, 38 
25, ذ, 87 
25, ص, 18 
25, ث, 20 
25, ق, 89 
25, ف, 73 
25, غ, 9 
25, ع, 109 
25, ه, 163 
25, خ, 33 
25, ح, 44 
25, ج, 54 
25, د, 64 
25, ش, 27 
25, س, 81 
25, ي, 262 
25, ب, 136 
25, ل, 446 
25, ا, 750 
25, ت, 108 
25, ن, 282 
25, م, 243 
25, ك, 125 
25, ط, 11 
25, ئ, 13 
25, ء, 18 
25, ؤ, 6 
25, ر, 192 
25, ى, 27 
25, و, 334 
25, ز, 21 
25, ظ, 9 
25, ض, 23 
26, ذ, 85 
26, ص, 25 
26, ث, 29 
26, ق, 133 
26, ف, 142 
26, غ, 18 
26, ع, 204 
26, ه, 199 
26, خ, 38 
26, ح, 59 
26, ج, 60 
26, د, 51 
26, ش, 24 
26, س, 93 
26, ي, 419 
26, ب, 189 
26, ل, 609 
26, ا, 987 
26, ت, 166 
26, ن, 602 
26, م, 481 
26, ك, 186 
26, ط, 33 
26, ئ, 16 
26, ء, 17 
26, ؤ, 20 
26, ر, 216 
26, ى, 32 
26, و, 420 
26, ز, 40 
26, ظ, 17 
26, ض, 20 
27, ذ, 56 
27, ص, 26 
27, ث, 12 
27, ق, 120 
27, ف, 116 
27, غ, 11 
27, ع, 134 
27, ه, 266 
27, خ, 35 
27, ح, 52 
27, ج, 55 
27, د, 98 
27, ش, 37 
27, س, 93 
27, ي, 322 
27, ب, 152 
27, ل, 529 
27, ا, 857 
27, ت, 176 
27, ن, 422 
27, م, 396 
27, ك, 140 
27, ط, 27 
27, ئ, 13 
27, ء, 25 
27, ؤ, 10 
27, ر, 192 
27, ى, 29 
27, و, 333 
27, ز, 19 
27, ظ, 16 
27, ض, 24 
28, ذ, 52 
28, ص, 39 
28, ث, 16 
28, ق, 147 
28, ف, 150 
28, غ, 25 
28, ع, 177 
28, ه, 316 
28, خ, 38 
28, ح, 71 
28, ج, 72 
28, د, 124 
28, ش, 33 
28, س, 101 
28, ي, 427 
28, ب, 169 
28, ل, 664 
28, ا, 1055 
28, ت, 214 
28, ن, 564 
28, م, 457 
28, ك, 178 
28, ط, 19 
28, ئ, 18 
28, ء, 32 
28, ؤ, 8 
28, ر, 216 
28, ى, 72 
28, و, 414 
28, ز, 19 
28, ظ, 16 
28, ض, 29 
29, ذ, 67 
29, ص, 25 
29, ث, 18 
29, ق, 92 
29, ف, 101 
29, غ, 9 
29, ع, 114 
29, ه, 227 
29, خ, 30 
29, ح, 50 
29, ج, 47 
29, د, 64 
29, ش, 21 
29, س, 70 
29, ي, 280 
29, ب, 148 
29, ل, 550 
29, ا, 812 
29, ت, 121 
29, ن, 407 
29, م, 341 
29, ك, 127 
29, ط, 17 
29, ئ, 17 
29, ء, 23 
29, ؤ, 8 
29, ر, 116 
29, ى, 21 
29, و, 349 
29, ز, 21 
29, ظ, 8 
29, ض, 16 
30, ذ, 59 
30, ص, 16 
30, ث, 27 
30, ق, 77 
30, ف, 110 
30, غ, 8 
30, ع, 93 
30, ه, 172 
30, خ, 25 
30, ح, 43 
30, ج, 25 
30, د, 51 
30, ش, 26 
30, س, 70 
30, ي, 263 
30, ب, 110 
30, ل, 391 
30, ا, 558 
30, ت, 111 
30, ن, 275 
30, م, 314 
30, ك, 120 
30, ط, 9 
30, ئ, 14 
30, ء, 19 
30, ؤ, 9 
30, ر, 140 
30, ى, 14 
30, و, 268 
30, ز, 15 
30, ظ, 11 
30, ض, 30 
31, ذ, 20 
31, ص, 20 
31, ث, 9 
31, ق, 31 
31, ف, 53 
31, غ, 14 
31, ع, 63 
31, ه, 124 
31, خ, 21 
31, ح, 30 
31, ج, 19 
31, د, 46 
31, ش, 18 
31, س, 37 
31, ي, 149 
31, ب, 75 
31, ل, 295 
31, ا, 386 
31, ت, 64 
31, ن, 153 
31, م, 170 
31, ك, 69 
31, ط, 6 
31, ئ, 7 
31, ء, 3 
31, ؤ, 1 
31, ر, 89 
31, ى, 18 
31, و, 147 
31, ز, 14 
31, ظ, 7 
31, ض, 13 
32, ذ, 29 
32, ص, 8 
32, ث, 6 
32, ق, 38 
32, ف, 46 
32, غ, 1 
32, ع, 45 
32, ه, 75 
32, خ, 12 
32, ح, 11 
32, ج, 23 
32, د, 25 
32, ش, 7 
32, س, 31 
32, ي, 90 
32, ب, 50 
32, ل, 151 
32, ا, 275 
32, ت, 46 
32, ن, 158 
32, م, 155 
32, ك, 46 
32, ط, 2 
32, ئ, 7 
32, ء, 7 
32, ؤ, 3 
32, ر, 64 
32, ى, 12 
32, و, 120 
32, ز, 8 
32, ظ, 4 
32, ض, 8 
33, ذ, 81 
33, ص, 30 
33, ث, 14 
33, ق, 111 
33, ف, 122 
33, غ, 18 
33, ع, 151 
33, ه, 310 
33, خ, 39 
33, ح, 66 
33, ج, 62 
33, د, 105 
33, ش, 28 
33, س, 91 
33, ي, 407 
33, ب, 162 
33, ل, 711 
33, ا, 1119 
33, ت, 180 
33, ن, 506 
33, م, 418 
33, ك, 197 
33, ط, 24 
33, ئ, 18 
33, ء, 24 
33, ؤ, 33 
33, ر, 193 
33, ى, 37 
33, و, 459 
33, ز, 32 
33, ظ, 17 
33, ض, 24 
34, ذ, 67 
34, ص, 12 
34, ث, 14 
34, ق, 94 
34, ف, 98 
34, غ, 14 
34, ع, 114 
34, ه, 147 
34, خ, 14 
34, ح, 36 
34, ج, 39 
34, د, 76 
34, ش, 28 
34, س, 59 
34, ي, 263 
34, ب, 141 
34, ل, 416 
34, ا, 639 
34, ت, 86 
34, ن, 288 
34, م, 287 
34, ك, 115 
34, ط, 10 
34, ئ, 7 
34, ء, 16 
34, ؤ, 8 
34, ر, 151 
34, ى, 29 
34, و, 263 
34, ز, 30 
34, ظ, 8 
34, ض, 25 
35, ذ, 58 
35, ص, 20 
35, ث, 13 
35, ق, 42 
35, ف, 93 
35, غ, 18 
35, ع, 78 
35, ه, 177 
35, خ, 29 
35, ح, 41 
35, ج, 38 
35, د, 63 
35, ش, 24 
35, س, 66 
35, ي, 219 
35, ب, 103 
35, ل, 397 
35, ا, 580 
35, ت, 87 
35, ن, 234 
35, م, 250 
35, ك, 108 
35, ط, 8 
35, ئ, 10 
35, ء, 21 
35, ؤ, 5 
35, ر, 157 
35, ى, 26 
35, و, 215 
35, ز, 30 
35, ظ, 8 
35, ض, 20 
36, ذ, 45 
36, ص, 22 
36, ث, 14 
36, ق, 72 
36, ف, 70 
36, غ, 12 
36, ع, 83 
36, ه, 164 
36, خ, 28 
36, ح, 40 
36, ج, 36 
36, د, 50 
36, ش, 27 
36, س, 47 
36, ي, 214 
36, ب, 71 
36, ل, 328 
36, ا, 539 
36, ت, 82 
36, ن, 301 
36, م, 309 
36, ك, 77 
36, ط, 14 
36, ئ, 8 
36, ء, 10 
36, ؤ, 4 
36, ر, 121 
36, ى, 21 
36, و, 221 
36, ز, 18 
36, ظ, 5 
36, ض, 15 
37, ذ, 57 
37, ص, 34 
37, ث, 12 
37, ق, 80 
37, ف, 112 
37, غ, 12 
37, ع, 111 
37, ه, 183 
37, خ, 24 
37, ح, 56 
37, ج, 45 
37, د, 59 
37, ش, 19 
37, س, 72 
37, ي, 238 
37, ب, 155 
37, ل, 444 
37, ا, 704 
37, ت, 104 
37, ن, 433 
37, م, 316 
37, ك, 98 
37, ط, 21 
37, ئ, 15 
37, ء, 12 
37, ؤ, 10 
37, ر, 127 
37, ى, 30 
37, و, 265 
37, ز, 23 
37, ظ, 16 
37, ض, 14 
38, ذ, 62 
38, ص, 29 
38, ث, 9 
38, ق, 74 
38, ف, 76 
38, غ, 15 
38, ع, 98 
38, ه, 141 
38, خ, 37 
38, ح, 52 
38, ج, 36 
38, د, 69 
38, ش, 20 
38, س, 53 
38, ي, 158 
38, ب, 147 
38, ل, 329 
38, ا, 615 
38, ت, 68 
38, ن, 257 
38, م, 206 
38, ك, 88 
38, ط, 20 
38, ئ, 7 
38, ء, 9 
38, ؤ, 3 
38, ر, 125 
38, ى, 22 
38, و, 198 
38, ز, 20 
38, ظ, 7 
38, ض, 17 
39, ذ, 88 
39, ص, 22 
39, ث, 29 
39, ق, 115 
39, ف, 122 
39, غ, 13 
39, ع, 125 
39, ه, 288 
39, خ, 50 
39, ح, 61 
39, ج, 49 
39, د, 88 
39, ش, 34 
39, س, 94 
39, ي, 330 
39, ب, 177 
39, ل, 626 
39, ا, 820 
39, ت, 161 
39, ن, 369 
39, م, 378 
39, ك, 143 
39, ط, 11 
39, ئ, 16 
39, ء, 24 
39, ؤ, 7 
39, ر, 170 
39, ى, 49 
39, و, 336 
39, ز, 34 
39, ظ, 10 
39, ض, 32 
40, ذ, 91 
40, ص, 33 
40, ث, 23 
40, ق, 107 
40, ف, 149 
40, غ, 19 
40, ع, 142 
40, ه, 228 
40, خ, 33 
40, ح, 62 
40, ج, 41 
40, د, 115 
40, ش, 27 
40, س, 99 
40, ي, 357 
40, ب, 211 
40, ل, 624 
40, ا, 913 
40, ت, 142 
40, ن, 403 
40, م, 377 
40, ك, 187 
40, ط, 12 
40, ئ, 11 
40, ء, 24 
40, ؤ, 9 
40, ر, 209 
40, ى, 40 
40, و, 360 
40, ز, 23 
40, ظ, 11 
40, ض, 26 
41, ذ, 56 
41, ص, 19 
41, ث, 12 
41, ق, 81 
41, ف, 92 
41, غ, 10 
41, ع, 102 
41, ه, 172 
41, خ, 25 
41, ح, 46 
41, ج, 29 
41, د, 68 
41, ش, 30 
41, س, 64 
41, ي, 244 
41, ب, 95 
41, ل, 356 
41, ا, 624 
41, ت, 98 
41, ن, 295 
41, م, 273 
41, ك, 86 
41, ط, 8 
41, ئ, 14 
41, ء, 23 
41, ؤ, 5 
41, ر, 116 
41, ى, 26 
41, و, 246 
41, ز, 23 
41, ظ, 10 
41, ض, 16 
42, ذ, 57 
42, ص, 28 
42, ث, 13 
42, ق, 57 
42, ف, 84 
42, غ, 14 
42, ع, 98 
42, ه, 193 
42, خ, 15 
42, ح, 51 
42, ج, 32 
42, د, 64 
42, ش, 38 
42, س, 53 
42, ي, 303 
42, ب, 129 
42, ل, 424 
42, ا, 598 
42, ت, 82 
42, ن, 256 
42, م, 297 
42, ك, 93 
42, ط, 10 
42, ئ, 9 
42, ء, 26 
42, ؤ, 4 
42, ر, 139 
42, ى, 27 
42, و, 269 
42, ز, 22 
42, ظ, 14 
42, ض, 23 
43, ذ, 55 
43, ص, 17 
43, ث, 14 
43, ق, 84 
43, ف, 94 
43, غ, 3 
43, ع, 121 
43, ه, 209 
43, خ, 32 
43, ح, 42 
43, ج, 44 
43, د, 63 
43, ش, 21 
43, س, 71 
43, ي, 223 
43, ب, 140 
43, ل, 370 
43, ا, 611 
43, ت, 111 
43, ن, 329 
43, م, 321 
43, ك, 112 
43, ط, 10 
43, ئ, 12 
43, ء, 20 
43, ؤ, 6 
43, ر, 131 
43, ى, 19 
43, و, 279 
43, ز, 11 
43, ظ, 11 
43, ض, 24 
44, ذ, 19 
44, ص, 4 
44, ث, 5 
44, ق, 35 
44, ف, 32 
44, غ, 5 
44, ع, 47 
44, ه, 67 
44, خ, 7 
44, ح, 14 
44, ج, 15 
44, د, 15 
44, ش, 9 
44, س, 22 
44, ي, 105 
44, ب, 61 
44, ل, 136 
44, ا, 257 
44, ت, 45 
44, ن, 154 
44, م, 147 
44, ك, 50 
44, ط, 5 
44, ئ, 5 
44, ء, 8 
44, ؤ, 4 
44, ر, 61 
44, ى, 12 
44, و, 112 
44, ز, 10 
44, ظ, 2 
44, ض, 4 
45, ذ, 30 
45, ص, 9 
45, ث, 10 
45, ق, 36 
45, ف, 43 
45, غ, 7 
45, ع, 60 
45, ه, 110 
45, خ, 16 
45, ح, 29 
45, ج, 19 
45, د, 21 
45, ش, 7 
45, س, 39 
45, ي, 156 
45, ب, 69 
45, ل, 242 
45, ا, 377 
45, ت, 95 
45, ن, 150 
45, م, 197 
45, ك, 68 
45, ط, 3 
45, ئ, 12 
45, ء, 10 
45, ؤ, 3 
45, ر, 61 
45, ى, 16 
45, و, 155 
45, ز, 16 
45, ظ, 6 
45, ض, 13 
46, ذ, 48 
46, ص, 20 
46, ث, 7 
46, ق, 73 
46, ف, 64 
46, غ, 10 
46, ع, 79 
46, ه, 127 
46, خ, 16 
46, ح, 34 
46, ج, 25 
46, د, 57 
46, ش, 13 
46, س, 47 
46, ي, 180 
46, ب, 94 
46, ل, 288 
46, ا, 496 
46, ت, 91 
46, ن, 215 
46, م, 222 
46, ك, 77 
46, ط, 4 
46, ئ, 12 
46, ء, 7 
46, ؤ, 1 
46, ر, 96 
46, ى, 24 
46, و, 206 
46, ز, 13 
46, ظ, 4 
46, ض, 18 
47, ذ, 43 
47, ص, 16 
47, ث, 12 
47, ق, 38 
47, ف, 73 
47, غ, 11 
47, ع, 73 
47, ه, 156 
47, خ, 16 
47, ح, 23 
47, ج, 13 
47, د, 35 
47, ش, 10 
47, س, 35 
47, ي, 131 
47, ب, 72 
47, ل, 299 
47, ا, 435 
47, ت, 82 
47, ن, 176 
47, م, 223 
47, ك, 75 
47, ط, 16 
47, ئ, 5 
47, ء, 13 
47, ؤ, 5 
47, ر, 93 
47, ى, 21 
47, و, 192 
47, ز, 9 
47, ظ, 4 
47, ض, 18 
48, ذ, 33 
48, ص, 13 
48, ث, 9 
48, ق, 47 
48, ف, 63 
48, غ, 15 
48, ع, 82 
48, ه, 146 
48, خ, 17 
48, ح, 31 
48, ج, 30 
48, د, 59 
48, ش, 17 
48, س, 52 
48, ي, 172 
48, ب, 70 
48, ل, 319 
48, ا, 396 
48, ت, 83 
48, ن, 187 
48, م, 202 
48, ك, 83 
48, ط, 9 
48, ئ, 3 
48, ء, 13 
48, ؤ, 16 
48, ر, 96 
48, ى, 20 
48, و, 188 
48, ز, 18 
48, ظ, 12 
48, ض, 9 
49, ذ, 10 
49, ص, 13 
49, ث, 6 
49, ق, 32 
49, ف, 34 
49, غ, 8 
49, ع, 43 
49, ه, 68 
49, خ, 12 
49, ح, 20 
49, ج, 11 
49, د, 17 
49, ش, 5 
49, س, 29 
49, ي, 102 
49, ب, 52 
49, ل, 193 
49, ا, 297 
49, ت, 55 
49, ن, 123 
49, م, 132 
